Year,Name,College,POS,Height (in),Weight (lbs),BMI,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
1992,Bob Whitfield,Stanford,OT,0.7655502392344493,0.6244897959183673,0.4999999999999999,0.5235602094240837,,0.4137931034482758,0.7571428571428571,0.7953890489913544,
1992,Curtis Whitley,Clemson,C,0.5550239234449754,0.5959183673469388,0.6287878787878786,0.49214659685863893,0.62,0.4137931034482758,0.6714285714285714,0.7406340057636887,
1992,Wayne Wicka,Winona State (MN),DE,0.7081339712918657,0.526530612244898,0.43181818181818177,0.4816753926701569,0.39999999999999997,0.4310344827586208,0.7428571428571428,0.8097982708933718,
1992,Corey Widmer,Montana State,ILB,0.6363636363636358,0.5510204081632653,0.5113636363636361,0.5654450261780104,0.42,0.3448275862068966,0.7,0.8270893371757924,
1992,David Wilkins,Eastern Kentucky,DE,0.7081339712918657,0.3918367346938776,0.28030303030303017,0.5602094240837698,0.32,0.4482758620689655,0.7571428571428571,0.7579250720461095,
1992,Darryl Williams,Miami (FL),FS,0.5263157894736841,0.19999999999999996,0.15909090909090895,,0.22,0.5344827586206897,,,
1992,George Williams,Notre Dame,DT,0.6028708133971286,0.7224489795918367,0.7386363636363634,0.424083769633508,0.39999999999999997,0.48275862068965525,0.7071428571428571,0.6628242074927952,
1992,Nate Williams,Mississippi State,DT,0.6028708133971286,0.6081632653061224,0.6060606060606059,0.3560209424083767,0.39999999999999997,0.3448275862068966,0.7071428571428571,0.7031700288184439,
1992,Tyrone Williams,Canada,WR,0.736842105263158,0.2857142857142857,0.1477272727272726,0.7172774869109948,,0.5862068965517242,0.7642857142857142,0.8069164265129682,
1992,Klaus Wilmsmeyer,Louisville,P,0.5741626794258372,0.28979591836734697,0.24242424242424232,,,,,,
1992,Bernard Wilson,Tennessee State,DT,0.6172248803827749,0.6244897959183673,0.6136363636363634,0.2931937172774872,0.5,0.2931034482758621,0.6714285714285714,0.6484149855907779,
1992,Chris Wilson,Oklahoma,OLB,0.5215311004784691,0.34693877551020413,0.3446969696969696,,0.22,,,,
1992,David Wilson,California,FS,0.4258373205741628,0.24081632653061225,0.2727272727272726,,0.2,0.6724137931034482,,,
1992,Brian Wise,Iowa,FS,0.5550239234449754,0.3387755102040817,0.31439393939393934,0.753926701570681,0.36,0.5,0.7642857142857142,0.8847262247838616,
1992,Joe Wood,Air Force,K,0.5311004784688991,0.22857142857142854,0.193181818181818,,,,,,
1992,Marcus Woods,Oregon,DT,0.5550239234449754,0.5387755102040817,0.5568181818181815,0.42931937172774903,0.33999999999999997,0.3620689655172413,0.7,0.7406340057636887,
1992,Darren Woodson,Arizona State,SS,0.5502392344497604,0.3142857142857143,0.28787878787878773,0.832460732984293,0.36,0.6896551724137931,0.8642857142857142,0.8414985590778097,
1992,Antoine Worthman,Illinois State,CB,0.401913875598086,0.18367346938775508,0.21212121212121204,0.7905759162303663,0.14,0.5689655172413792,0.7357142857142857,0.8962536023054755,
1992,Bobby Wright,Wayne State (NE),RB,0.47846889952153093,0.22448979591836737,0.2196969696969696,0.7591623036649215,0.09999999999999999,,0.7714285714285714,,
1992,Michael Wright,Washington State,CB,0.5311004784688991,0.18775510204081636,0.14393939393939392,0.7015706806282722,0.16,0.5,0.7571428571428571,0.8674351585014408,
1992,Reggie Yarbrough,Cal-State Fullerton,RB,0.5263157894736841,0.2979591836734694,0.28409090909090906,,0.27999999999999997,,,,
1993,Daron Alcorn,Akron,K,0.6124401913875595,0.4040816326530613,0.35606060606060586,,,,,,
1993,Arnold Ale,UCLA,OLB,0.6172248803827749,0.3510204081632653,0.29166666666666663,,0.32,,,,
1993,Harold Alexander,Appalachian State (NC),P,0.6028708133971286,0.3346938775510204,0.28030303030303017,,,,,,
1993,Charmyst Amie,Stephen F. Austin (TX),FS,0.3588516746411483,0.2081632653061225,0.2727272727272726,0.7958115183246077,,0.5689655172413792,0.8142857142857142,0.904899135446686,
1993,Richie Anderson,Penn State,RB,0.5885167464114827,0.31836734693877555,0.2689393939393937,0.8167539267015709,0.3,0.6206896551724137,0.8142857142857142,0.8443804034582134,
1993,Stevie Anderson,Grambling State (LA),WR,0.7081339712918657,0.26530612244897955,0.14015151515151503,0.8115183246073299,,0.603448275862069,0.7714285714285714,0.8789625360230546,
1993,Jesse Armstead,Miami (FL),OLB,0.5741626794258372,0.3510204081632653,0.318181818181818,0.7748691099476441,0.48,0.6724137931034482,0.8214285714285714,0.9193083573487033,
1993,Herman Arvie,Grambling State (LA),OT,0.6889952153110048,0.7428571428571429,0.6893939393939391,0.2879581151832462,0.26,0.2931034482758621,0.6642857142857143,0.659942363112392,
1993,James Atkins,Southwestern Louisiana,OT,0.7703349282296643,0.6326530612244898,0.5075757575757575,,0.33999999999999997,,,,
1993,Hassan Bailey,Kansas,CB,0.48325358851674594,0.23673469387755097,0.23106060606060586,0.8586387434554972,0.3,0.5344827586206897,0.8214285714285714,0.8847262247838616,
1993,Victor Bailey,Missouri,WR,0.6124401913875595,0.2204081632653061,0.14015151515151503,0.8115183246073299,,0.603448275862069,0.7642857142857142,0.8760806916426511,
1993,Walter Bailey,Washington,CB,0.406698564593301,0.19999999999999996,0.23106060606060586,0.7905759162303663,,,,0.8040345821325647,
1993,Myron Baker,Louisiana Tech,ILB,0.6267942583732053,0.3224489795918367,0.2499999999999999,0.743455497382199,0.5,0.5689655172413792,0.807142857142857,0.8386167146974064,
1993,Shannon Baker,Florida State,WR,0.38277511961722466,0.17551020408163265,0.21212121212121204,0.8534031413612566,,0.603448275862069,0.7642857142857142,0.8069164265129682,
1993,Wolf Barber,California,CB,0.406698564593301,0.20408163265306123,0.23484848484848475,0.8010471204188483,0.27999999999999997,0.5344827586206897,0.807142857142857,0.8933717579250722,
1993,Reggie Barnes,Oklahoma,OLB,0.5263157894736841,0.3755102040816327,0.3787878787878788,0.6335078534031413,0.24000000000000002,0.4482758620689655,0.7428571428571428,0.7896253602305476,
1993,Michael Barrow,Miami (FL),OLB,0.5741626794258372,0.38367346938775515,0.35606060606060586,0.7382198952879584,0.36,0.48275862068965525,0.7928571428571428,0.8674351585014408,
1993,Patrick Bates,Texas A&M,SS,0.665071770334928,0.3346938775510204,0.24242424242424232,,0.2,0.7068965517241379,,,
1993,Keith Battle,North Carolina State,DE,0.5502392344497604,0.48979591836734704,0.5037878787878788,0.5235602094240837,,0.4655172413793103,,,
1993,Fred Baxter,Auburn,TE,0.6459330143540667,0.44897959183673475,0.38636363636363613,0.6230366492146597,0.33999999999999997,0.4137931034482758,0.7285714285714285,0.7809798270893371,
1993,Charles Belin,Wisconsin,OG,0.5933014354066986,0.6938775510204083,0.7159090909090909,0.4712041884816758,0.66,0.3793103448275862,0.7142857142857142,0.7521613832853027,
1993,Coleman Bell,Miami (FL),TE,0.5885167464114827,0.36734693877551017,0.3257575757575756,0.6544502617801049,0.39999999999999997,0.4310344827586208,0.7285714285714285,0.7723342939481268,
1993,Ryan Benjamin,Pacific (CA),RB,0.2775119617224875,0.17959183673469392,0.28787878787878773,0.7329842931937174,0.36,,,,
1993,Jimmy Bethea,Tennessee State,WR,0.6172248803827749,0.22857142857142854,0.14393939393939392,0.7277486910994764,0.22,,,,
1993,Jerome Bettis,Notre Dame,FB,0.45454545454545414,0.4326530612244899,0.5037878787878788,,,,,,
1993,Greg Biekert,Colorado,ILB,0.6220095693779903,0.363265306122449,0.30303030303030287,0.6439790575916233,0.38,0.4482758620689655,0.7285714285714285,0.8386167146974064,
1993,Blaine Bishop,Ball State (IN),SS,0.3397129186602865,0.21224489795918366,0.29166666666666663,0.7905759162303663,0.38,0.8275862068965518,0.807142857142857,0.9221902017291066,
1993,Greg Bishop,Pacific (CA),OT,0.7703349282296643,0.6367346938775511,0.5113636363636361,0.3560209424083767,0.36,0.3448275862068966,0.657142857142857,0.7348703170028816,
1993,John Biskup,Syracuse,K,0.3588516746411483,0.2081632653061225,0.2727272727272726,,,,,,
1993,Drew Bledsoe,Washington State,QB,0.741626794258373,0.37142857142857144,0.23863636363636365,,,0.5172413793103448,0.7428571428571428,0.7665706051873198,
1993,Eric Blount,Houston,OLB,0.47368421052631593,0.3755102040816327,0.4166666666666664,0.675392670157068,0.36,0.4655172413793103,,,
1993,Phillip Bobo,Washington State,WR,0.4354066985645928,0.17959183673469392,0.18560606060606044,0.8010471204188483,,0.3275862068965517,0.7428571428571428,0.8472622478386167,
1993,John Bonds,Northern Arizona,QB,0.7129186602870812,0.35918367346938773,0.24242424242424232,0.5759162303664924,,0.3793103448275862,0.7071428571428571,0.8443804034582134,
1993,Scott Bonnell,Indiana,K,0.401913875598086,0.09387755102040818,0.09090909090909083,,,,,,
1993,Melvin Bonner,Baylor,WR,0.6267942583732053,0.26530612244897955,0.18181818181818177,0.7801047120418851,,0.6379310344827587,0.8714285714285713,0.8011527377521614,
1993,Daniel Boyd,Mississippi State,OLB,0.5215311004784691,0.36734693877551017,0.3712121212121212,0.6649214659685865,0.33999999999999997,0.5,0.7571428571428571,0.8731988472622478,
1993,Deral Boykin,Louisville,SS,0.4306220095693778,0.2204081632653061,0.24242424242424232,0.7801047120418851,0.3,0.5689655172413792,0.807142857142857,0.8847262247838616,
1993,Ronnie Bradford,Colorado,FS,0.4210526315789469,0.18775510204081636,0.20454545454545447,0.7905759162303663,0.22,0.48275862068965525,0.8357142857142856,0.8645533141210373,
1993,Chuck Bradley,Kentucky,OT,0.7607655502392343,0.6285714285714286,0.5075757575757575,0.413612565445026,0.45999999999999996,0.4655172413793103,0.7499999999999999,0.755043227665706,
1993,Vincent Brisby,Louisiana-Monroe,WR,0.5502392344497604,0.17959183673469392,0.1212121212121211,0.8534031413612566,,0.6379310344827587,0.8642857142857142,0.9106628242074928,
1993,Anthony Brooks,East Texas Baptist,WR,0.45454545454545414,0.15102040816326534,0.14015151515151503,0.8481675392670156,,0.39655172413793105,0.7714285714285714,0.8357348703170029,
1993,Reggie Brooks,Notre Dame,RB,0.2870813397129184,0.2734693877551021,0.41287878787878796,,0.33999999999999997,,,,
1993,Chad Brown,Colorado,OLB,0.6220095693779903,0.38367346938775515,0.3257575757575756,0.6649214659685865,,0.5344827586206897,0.7857142857142857,0.8789625360230546,
1993,Chad Brown,Mississippi,DE,0.8038277511961716,0.5142857142857142,0.35606060606060586,0.5183246073298431,0.36,0.4137931034482758,0.7428571428571428,0.7435158501440922,
1993,Corwin Brown,Michigan,CB,0.5215311004784691,0.2204081632653061,0.18939393939393934,0.8167539267015709,,0.48275862068965525,0.7714285714285714,0.8847262247838616,
1993,Derek Brown,Nebraska,RB,0.3588516746411483,0.1551020408163265,0.2007575757575758,0.7801047120418851,0.24000000000000002,0.7068965517241379,0.8571428571428571,0.9481268011527377,
1993,Gilbert Brown,Kansas,DT,0.6363636363636358,0.7673469387755103,0.765151515151515,0.5235602094240837,0.45999999999999996,0.18965517241379315,0.6928571428571428,0.6801152737752161,
1993,Jerome Brown,Mississippi State,DE,0.6602870813397126,0.6122448979591837,0.5643939393939393,,,,,,
1993,Mark Brunell,Washington,QB,0.5502392344497604,0.2612244897959184,0.2234848484848483,0.743455497382199,,0.4482758620689655,0.7499999999999999,0.8674351585014408,
1993,Ray Buchanan,Louisville,CB,0.37320574162679376,0.2081632653061225,0.265151515151515,0.8481675392670156,0.18000000000000002,0.6379310344827587,0.8571428571428571,0.9221902017291066,
1993,Marcus Buckley,Texas A&M,OLB,0.6507177033492817,0.3795918367346939,0.30303030303030287,,0.27999999999999997,,,,
1993,Andrew Buggs,Iowa State,CB,0.5023923444976073,0.1959183673469388,0.17045454545454541,0.743455497382199,0.14,0.6379310344827587,0.8214285714285714,0.8126801152737753,
1993,Ed Bunn,Texas-El Paso,P,0.5885167464114827,0.17959183673469392,0.10227272727272718,,,,,,
1993,Lewis Bush,Washington State,OLB,0.6124401913875595,0.3795918367346939,0.3257575757575756,0.7068062827225132,0.26,0.4137931034482758,,,
1993,Mark Caesar,Miami (FL),DT,0.5933014354066986,0.6244897959183673,0.6325757575757575,0.5078534031413611,,0.6206896551724137,0.6928571428571428,0.7319884726224783,
1993,Mike Caldwell,Middle Tennessee State,OLB,0.5789473684210522,0.34285714285714286,0.30303030303030287,0.7643979057591621,0.36,0.7413793103448276,0.8214285714285714,0.9365994236311239,
1993,Ron Carpenter,Miami (OH),FS,0.5454545454545454,0.19183673469387752,0.14015151515151503,0.753926701570681,0.22,0.5344827586206897,0.7499999999999999,0.8386167146974064,
1993,Tom Carter,Notre Dame,CB,0.44976076555023914,0.18367346938775508,0.18560606060606044,0.8743455497382198,0.32,0.8793103448275863,0.9142857142857143,0.8703170028818443,
1993,Eric Castle,Oregon,FS,0.6411483253588517,0.2857142857142857,0.2007575757575758,0.7748691099476441,0.18000000000000002,0.603448275862069,0.8285714285714285,0.9164265129682998,
1993,Grady Cavness,Texas,CB,0.37799043062200965,0.19999999999999996,0.2499999999999999,0.6858638743455501,0.09999999999999999,0.4137931034482758,0.7357142857142857,0.9308357348703169,
1993,Mike Chalenski,UCLA,DE,0.741626794258373,0.5102040816326532,0.3939393939393937,0.5287958115183247,0.38,0.5,0.7428571428571428,0.760806916426513,
1993,Don Chaney,South Carolina,TE,0.7224880382775112,0.3795918367346939,0.26136363636363613,0.7172774869109948,,0.5344827586206897,0.7857142857142857,0.8530259365994235,
1993,John Charles,Portland State (OR),QB,0.47368421052631593,0.28163265306122454,0.2954545454545453,,,,,,
1993,James Clifford,Washington,OLB,0.5023923444976073,0.3755102040816327,0.3939393939393937,0.6910994764397906,0.42,0.6379310344827587,0.7071428571428571,0.8155619596541785,
1993,Gregory Clifton,Virginia Military Inst (VA),WR,0.46889952153110004,0.14693877551020407,0.125,0.8062827225130889,,0.5517241379310345,0.8214285714285714,0.8818443804034584,
1993,Trevor Cobb,Rice (TX),RB,0.35406698564593286,0.21224489795918366,0.28030303030303017,0.753926701570681,0.2,0.4310344827586208,0.6857142857142856,0.8040345821325647,
1993,Joe Cocozzo,Michigan,OG,0.6889952153110048,0.6448979591836734,0.5795454545454545,0.42931937172774903,0.5,0.15517241379310343,0.6357142857142857,0.7406340057636887,
1993,Ben Coleman,Wake Forest,OG,0.7224880382775112,0.7714285714285716,0.6969696969696969,0.413612565445026,0.42,0.3448275862068966,0.6642857142857143,0.6368876080691641,
1993,Mike Compton,West Virginia,C,0.8133971291866025,0.6326530612244898,0.47727272727272696,0.4031413612565449,0.3,0.13793103448275867,0.6642857142857143,0.7002881844380404,
1993,Curtis Conway,Southern California,WR,0.5167464114832532,0.17551020408163265,0.13636363636363624,,,,,,
1993,Rob Coons,Pittsburgh,TE,0.741626794258373,0.39591836734693875,0.265151515151515,0.586387434554974,0.18000000000000002,0.39655172413793105,0.7999999999999999,0.8242074927953891,
1993,Horace Copeland,Miami (FL),WR,0.6172248803827749,0.21224489795918366,0.125,0.7801047120418851,,0.896551724137931,0.8785714285714284,,
1993,John Copeland,Alabama,DE,0.6459330143540667,0.5877551020408163,0.5454545454545453,,,,,,
1993,Russell Copeland,Memphis,WR,0.5215311004784691,0.2204081632653061,0.18939393939393934,,,0.5862068965517242,0.7499999999999999,,
1993,Estrus Crayton,Southern California,RB,0.5980861244019136,0.17959183673469392,0.09848484848484829,0.6858638743455501,0.14,0.4137931034482758,0.7428571428571428,0.8645533141210373,
1993,Alan Cross,Iowa,TE,0.6220095693779903,0.38367346938775515,0.3257575757575756,0.5916230366492146,,0.4310344827586208,0.7285714285714285,0.7867435158501441,
1993,Eric Curry,Alabama,DE,0.7846889952153111,0.5020408163265306,0.35606060606060586,,,,,,
1993,Randy Cuthbert,Duke,RB,0.6172248803827749,0.33061224489795915,0.265151515151515,0.6806282722513086,0.32,0.4310344827586208,0.7357142857142857,0.8587896253602305,
1993,Steve Dark,Middle Tennessee State,TE,0.5693779904306222,0.363265306122449,0.33333333333333337,0.7068062827225132,0.54,0.5689655172413792,0.7928571428571428,0.861671469740634,
1993,David Davis,Texas A&M,P,0.6124401913875595,0.3142857142857143,0.2499999999999999,,,,,,
1993,Martin Davis,Michigan,OLB,0.5645933014354063,0.43673469387755115,0.42803030303030287,0.6387434554973819,,0.39655172413793105,,,
1993,Scott Davis,Iowa,OG,0.6411483253588517,0.5714285714285714,0.5303030303030299,0.5235602094240837,0.54,0.3793103448275862,0.7071428571428571,0.8242074927953891,
1993,Sean Dawkins,California,WR,0.6889952153110048,0.28979591836734697,0.17803030303030287,0.7905759162303663,,0.5,0.7999999999999999,0.9221902017291066,
1993,Mike Dehoog,Utah,OT,0.6746411483253585,0.6285714285714286,0.5719696969696967,0.34554973821989554,0.38,0.31034482758620685,0.6499999999999999,0.6916426512968299,
1993,Mike Devlin,Iowa,C,0.5550239234449754,0.616326530612245,0.6515151515151513,0.24607329842931946,0.42,0.12068965517241381,0.6214285714285713,0.6858789625360229,
1993,Ron Dickerson,Arkansas,WR,0.5263157894736841,0.2612244897959184,0.23863636363636365,0.8219895287958119,,0.5517241379310345,0.8285714285714285,0.8645533141210373,
1993,Jerry Dillon,East Carolina (NC),OLB,0.6842105263157889,0.3224489795918367,0.21590909090909072,0.6806282722513086,0.27999999999999997,0.5862068965517242,0.7642857142857142,0.7953890489913544,
1993,Ronnie Dixon,Cincinnati,DT,0.6220095693779903,0.6653061224489796,0.6553030303030302,0.40837696335078544,0.66,0.31034482758620685,0.6785714285714285,0.7291066282420748,
1993,Earl Dotson,Texas A&M-Kingsville,OT,0.6602870813397126,0.7183673469387755,0.6856060606060604,0.3298429319371725,0.39999999999999997,0.2931034482758621,0.7285714285714285,0.7089337175792507,
1993,Troy Drayton,Penn State,TE,0.6124401913875595,0.453061224489796,0.41287878787878796,0.7643979057591621,0.54,0.48275862068965525,0.7214285714285713,0.8184438040345821,
1993,Demetrius Dubose,Notre Dame,ILB,0.5789473684210522,0.36734693877551017,0.33333333333333337,0.7277486910994764,,0.4310344827586208,0.7785714285714285,0.8242074927953891,
1993,Tico Duckett,Michigan State,RB,0.37799043062200965,0.22857142857142854,0.28787878787878773,,,,,,
1993,William Duckett,Nevada Las Vegas,CB,0.6602870813397126,0.21224489795918366,0.10606060606060608,0.8376963350785345,0.32,0.7068965517241379,0.807142857142857,0.904899135446686,
1993,Chuckie Dukes,Boston College,RB,0.3636363636363633,0.19183673469387752,0.24621212121212122,0.7643979057591621,0.26,0.48275862068965525,0.7428571428571428,0.9308357348703169,
1993,Walt Dunson,Middle Tennessee State,RB,0.30622009569378017,0.11428571428571432,0.1742424242424241,,0.08,,,,
1993,Ernest Dye,South Carolina,OT,0.7320574162679421,0.7959183673469388,0.7159090909090909,0.2146596858638743,0.45999999999999996,0.15517241379310343,0.5857142857142856,0.6051873198847262,
1993,Guy Earle,Chadron State (NE),OT,0.6985645933014348,0.6204081632653062,0.5454545454545453,0.4712041884816758,0.45999999999999996,0.39655172413793105,0.6928571428571428,0.6974063400576367,
1993,Antonio Edwards,Valdosta State (GA),DT,0.6124401913875595,0.49795918367346936,0.4659090909090907,,0.42,,,,
1993,Jason Elam,Hawaii,K,0.45933014354066914,0.20408163265306123,0.20454545454545447,,,,,,
1993,Steve Everitt,Michigan,C,0.7224880382775112,0.6040816326530614,0.5075757575757575,0.5706806282722514,0.48,0.2586206896551724,0.7214285714285713,0.8270893371757924,
1993,Brad Fichtel,Eastern Illinois,C,0.5980861244019136,0.5795918367346939,0.5757575757575756,0.4712041884816758,0.5599999999999999,0.3275862068965517,0.7142857142857142,0.8213256484149856,
1993,Jaime Fields,Washington,OLB,0.48325358851674594,0.38367346938775515,0.4204545454545453,0.8115183246073299,0.32,0.5689655172413792,0.7642857142857142,0.8270893371757924,
1993,Deon Figures,Colorado,CB,0.48325358851674594,0.20408163265306123,0.18939393939393934,0.7853403141361257,0.24000000000000002,0.5862068965517242,0.8142857142857142,0.8645533141210373,
1993,Albert Fontenot,Baylor,DE,0.7081339712918657,0.4816326530612245,0.38257575757575746,0.6125654450261782,0.36,0.5344827586206897,0.7999999999999999,0.7982708933717579,
1993,Dan Footman,Florida State,DE,0.736842105263158,0.5959183673469388,0.48863636363636365,0.7068062827225132,,0.48275862068965525,0.7499999999999999,0.7463976945244954,
1993,Derrick Frazier,Texas A&M,CB,0.4258373205741628,0.14693877551020407,0.1477272727272726,0.8376963350785345,,,,,
1993,Reggie Freeman,Florida State,OLB,0.5789473684210522,0.3795918367346939,0.3484848484848483,0.6806282722513086,0.45999999999999996,0.5689655172413792,0.7571428571428571,0.7982708933717579,
1993,David Frisch,Colorado State,TE,0.7655502392344493,0.4653061224489796,0.3295454545454545,0.586387434554974,0.3,0.4655172413793103,0.8214285714285714,0.760806916426513,
1993,Erick Fry,Georgia Tech,ILB,0.6363636363636358,0.2979591836734694,0.21590909090909072,0.6335078534031413,0.18000000000000002,0.3448275862068966,0.7428571428571428,0.8703170028818443,
1993,Eric Gallon,Kansas State,RB,0.48325358851674594,0.2326530612244898,0.22727272727272718,0.7329842931937174,0.27999999999999997,0.6896551724137931,0.8214285714285714,0.8933717579250722,
1993,Bob Garman,Washington State,OT,0.669856459330143,0.6040816326530614,0.549242424242424,0.4450261780104716,0.68,0.3275862068965517,0.6857142857142856,0.7089337175792507,
1993,Chris Gedney,Syracuse,TE,0.7559808612440189,0.4571428571428571,0.3257575757575756,0.675392670157068,0.33999999999999997,0.4482758620689655,0.7357142857142857,0.8097982708933718,
1993,Ron George,Stanford,OLB,0.5885167464114827,0.326530612244898,0.28030303030303017,0.7696335078534031,0.54,0.6724137931034482,0.8714285714285713,0.8126801152737753,
1993,John Gerak,Penn State,OG,0.6889952153110048,0.6122448979591837,0.5416666666666666,,0.54,,,,
1993,Eric Geter,Clemson,CB,0.4258373205741628,0.22857142857142854,0.25757575757575746,0.7486910994764395,0.3,0.48275862068965525,0.7499999999999999,0.8501440922190202,
1993,Reggie Givens,Penn State,OLB,0.48325358851674594,0.30612244897959184,0.3219696969696969,,0.27999999999999997,,,,
1993,Malcolm Goodwin,Iowa State,OLB,0.5311004784688991,0.33061224489795915,0.318181818181818,0.7329842931937174,0.3,0.5517241379310345,0.7785714285714285,0.8270893371757924,
1993,Darrien Gordon,Stanford,CB,0.45454545454545414,0.16326530612244894,0.15530303030303017,0.8900523560209423,0.22,0.6896551724137931,0.8571428571428571,,
1993,Carlton Gray,UCLA,CB,0.5071770334928223,0.16326530612244894,0.125,0.842931937172775,0.18000000000000002,0.603448275862069,0.8214285714285714,0.8242074927953891,
1993,Chris Gray,Auburn,OG,0.6746411483253585,0.5877551020408163,0.5265151515151515,0.6020942408376966,0.52,0.4482758620689655,0.7785714285714285,0.8242074927953891,
1993,Elvis Grbac,Michigan,QB,0.746411483253588,0.36734693877551017,0.23106060606060586,0.6858638743455501,,0.48275862068965525,0.7499999999999999,0.7780979827089336,
1993,Trent Green,Indiana,QB,0.6220095693779903,0.28163265306122454,0.20454545454545447,0.6282722513089007,,0.5172413793103448,0.7785714285714285,0.8645533141210373,
1993,Victor Green,Akron,SS,0.3636363636363633,0.21632653061224494,0.28030303030303017,0.832460732984293,0.32,0.5344827586206897,0.7928571428571428,0.8184438040345821,
1993,Casey Greer,Miami (FL),CB,0.5693779904306222,0.25306122448979596,0.2007575757575758,0.6910994764397906,0.16,0.5172413793103448,0.7142857142857142,0.8587896253602305,
1993,Lance Gunn,Texas,SS,0.6602870813397126,0.30612244897959184,0.21212121212121204,0.8219895287958119,0.16,0.5517241379310345,0.807142857142857,0.8674351585014408,
1993,Justin Hall,Notre Dame,C,0.6746411483253585,0.6081632653061224,0.549242424242424,0.31413612565445037,0.44,0.31034482758620685,0.6285714285714286,0.717579250720461,
1993,Les Hall,Clemson,OT,0.8277511961722483,0.6938775510204083,0.5303030303030299,0.3560209424083767,0.32,0.15517241379310343,0.6428571428571428,0.6945244956772334,
1993,Ty Hallock,Michigan State,FB,0.6028708133971286,0.4448979591836735,0.40909090909090906,0.6439790575916233,0.45999999999999996,0.4310344827586208,0.7428571428571428,0.904899135446686,
1993,Rick Hamilton,Central Florida,ILB,0.5645933014354063,0.40816326530612246,0.3939393939393937,0.7120418848167542,,0.5,0.7642857142857142,0.8472622478386167,
1993,Travis Hannah,Southern California,WR,0.26315789473684204,0.07755102040816331,0.1477272727272726,0.8848167539267018,,0.5,0.7642857142857142,0.8933717579250722,
1993,Jesse Hardwick,Frenso State (CA),OT,0.7320574162679421,0.5959183673469388,0.4924242424242421,0.2146596858638743,0.5,0.2068965517241379,0.6,0.567723342939481,
1993,Adrian Hardy,Northwestern State (LA),CB,0.49282296650717683,0.21224489795918366,0.1969696969696969,0.8010471204188483,0.18000000000000002,,,,
1993,Roger Harper,Ohio State,SS,0.6172248803827749,0.33061224489795915,0.265151515151515,0.8010471204188483,0.22,0.5517241379310345,0.807142857142857,0.8847262247838616,
1993,Rudy Harris,Clemson,FB,0.5741626794258372,0.453061224489796,0.4393939393939391,,0.33999999999999997,,,,
1993,Willie Harris,Mississippi State,WR,0.5693779904306222,0.2081632653061225,0.1477272727272726,0.7801047120418851,,0.5517241379310345,0.7642857142857142,0.8530259365994235,
1993,Andre Hastings,Georgia,WR,0.5167464114832532,0.17551020408163265,0.13636363636363624,,,,,,
1993,Garland Hawkins,Syracuse,OLB,0.6602870813397126,0.36734693877551017,0.28409090909090906,0.7172774869109948,0.33999999999999997,0.5517241379310345,0.8142857142857142,0.8069164265129682,
1993,Garrison Hearst,Georgia,RB,0.3588516746411483,0.25306122448979596,0.33333333333333337,,,,,,
1993,Toby Heaton,Michigan State,OG,0.7607655502392343,0.653061224489796,0.5340909090909088,0.3664921465968587,0.6,0.13793103448275867,0.6357142857142857,0.665706051873199,
1993,Vaughn Hebron,Virginia Tech,RB,0.3349282296650715,0.21224489795918366,0.2954545454545453,0.6963350785340316,0.2,0.48275862068965525,0.7,0.8357348703170029,
1993,Kerry Henderson,Texas Southern,RB,0.2105263157894739,0.10204081632653061,0.21590909090909072,0.8534031413612566,0.33999999999999997,0.5862068965517242,0.7928571428571428,0.9221902017291066,
1993,Othello Henderson,UCLA,FS,0.4976076555023923,0.26530612244897955,0.25757575757575746,0.7329842931937174,0.36,0.6379310344827587,0.7785714285714285,0.7780979827089336,
1993,Kevin Henry,Mississippi State,DE,0.6889952153110048,0.5387755102040817,0.45833333333333315,0.4869109947643979,,0.3620689655172413,0.6928571428571428,0.6743515850144091,
1993,Craig Hentrich,Notre Dame,P,0.5406698564593295,0.23673469387755097,0.1969696969696969,,,,,,
1993,Travis Hill,Nebraska,OLB,0.5789473684210522,0.363265306122449,0.3295454545454545,,,,,,
1993,Billy Joe Hobert,Washington,QB,0.6267942583732053,0.3755102040816327,0.31439393939393934,0.6439790575916233,,0.4482758620689655,0.7285714285714285,0.8386167146974064,
1993,Dave Hoffmann,Washington,ILB,0.5789473684210522,0.35510204081632657,0.318181818181818,0.5916230366492146,0.45999999999999996,0.3793103448275862,0.7214285714285713,0.7982708933717579,
1993,Lamont Hollinquest,Southern California,OLB,0.6363636363636358,0.4,0.33712121212121204,0.6544502617801049,0.16,0.5689655172413792,0.7785714285714285,0.8299711815561959,
1993,Lester Holmes,Jackson State (MS),OG,0.6746411483253585,0.6489795918367347,0.5946969696969696,0.4502617801047122,0.5,0.3793103448275862,0.7285714285714285,0.6974063400576367,
1993,Brad Hopkins,Illinois,OT,0.665071770334928,0.6693877551020408,0.6249999999999997,0.4869109947643979,0.33999999999999997,0.3275862068965517,0.7071428571428571,0.7406340057636887,
1993,Danan Hughes,Iowa,WR,0.5645933014354063,0.2612244897959184,0.21590909090909072,,,,,,
1993,Tyrone Hughes,Nebraska,CB,0.3588516746411483,0.19183673469387752,0.2499999999999999,0.8115183246073299,,0.5689655172413792,0.7785714285714285,,
